AccessedAddress,AccessMode,AccessTime,MemoryType,ExecInstrId,CoreId
2428,W,6692,1,3588,0
2432,W,6692,1,3588,0
2436,W,6692,1,3588,0
2440,W,6692,1,3588,0
2444,W,6692,1,3588,0
2448,W,6692,1,3588,0
2452,W,6692,1,3588,0
2456,W,6692,1,3588,0
2460,W,6692,1,3588,0
2464,W,6692,1,3588,0
2468,W,6692,1,3588,0
2472,W,6692,1,3588,0
2476,W,6692,1,3588,0
2480,W,6692,1,3588,0
2484,W,6692,1,3588,0
2488,W,6692,1,3588,0
2492,W,6692,1,3588,0
2496,W,6692,1,3588,0
2500,W,6692,1,3588,0
2504,W,6692,1,3588,0
2508,W,6692,1,3588,0
2512,W,6692,1,3588,0
2516,W,6692,1,3588,0
2520,W,6692,1,3588,0
2524,W,6692,1,3588,0
2528,W,6692,1,3588,0
2532,W,6692,1,3588,0
2536,W,6692,1,3588,0
2540,W,6692,1,3588,0
2544,W,6692,1,3588,0
2548,W,6692,1,3588,0
2552,W,6692,1,3588,0
2556,W,6692,1,3588,0
2048,R,6699,1,3619,0
2052,R,6699,1,3619,0
2056,R,6699,1,3619,0
2060,R,6699,1,3619,0
2064,R,6699,1,3619,0
2068,R,6699,1,3619,0
2072,R,6699,1,3619,0
2076,R,6699,1,3619,0
2080,R,6699,1,3619,0
2084,R,6699,1,3619,0
2088,R,6699,1,3619,0
2092,R,6699,1,3619,0
2096,R,6699,1,3619,0
2100,R,6699,1,3619,0
2104,R,6699,1,3619,0
2108,R,6699,1,3619,0
2112,R,6699,1,3619,0
2116,R,6699,1,3619,0
2120,R,6699,1,3619,0
2124,R,6699,1,3619,0
2128,R,6699,1,3619,0
2132,R,6699,1,3619,0
2136,R,6699,1,3619,0
2140,R,6699,1,3619,0
2144,R,6699,1,3619,0
2148,R,6699,1,3619,0
2152,R,6699,1,3619,0
2156,R,6699,1,3619,0
2160,R,6699,1,3619,0
2164,R,6699,1,3619,0
2168,R,6699,1,3619,0
2172,R,6699,1,3619,0
2176,R,6699,1,3619,0
2180,R,6699,1,3619,0
2184,R,6699,1,3619,0
2188,R,6699,1,3619,0
2192,R,6699,1,3619,0
2196,R,6699,1,3619,0
2200,R,6699,1,3619,0
2204,R,6699,1,3619,0
2208,R,6699,1,3619,0
2212,R,6699,1,3619,0
2216,R,6699,1,3619,0
2220,R,6699,1,3619,0
2224,R,6699,1,3619,0
2228,R,6699,1,3619,0
2232,R,6699,1,3619,0
2236,R,6699,1,3619,0
2240,R,6699,1,3619,0
2244,R,6699,1,3619,0
2248,R,6699,1,3619,0
2252,R,6699,1,3619,0
2256,R,6699,1,3619,0
2260,R,6699,1,3619,0
2264,R,6699,1,3619,0
2268,R,6699,1,3619,0
2272,R,6699,1,3619,0
2276,R,6699,1,3619,0
2280,R,6699,1,3619,0
2284,R,6699,1,3619,0
2288,R,6699,1,3619,0
2292,R,6699,1,3619,0
2296,R,6699,1,3619,0
2300,R,6699,1,3619,0
0,R,6699,1,3620,0
4,R,6699,1,3620,0
8,R,6699,1,3620,0
12,R,6699,1,3620,0
16,R,6699,1,3620,0
20,R,6699,1,3620,0
24,R,6699,1,3620,0
28,R,6699,1,3620,0
32,R,6699,1,3620,0
36,R,6699,1,3620,0
40,R,6699,1,3620,0
44,R,6699,1,3620,0
48,R,6699,1,3620,0
52,R,6699,1,3620,0
56,R,6699,1,3620,0
60,R,6699,1,3620,0
64,R,6699,1,3620,0
68,R,6699,1,3620,0
72,R,6699,1,3620,0
76,R,6699,1,3620,0
80,R,6699,1,3620,0
84,R,6699,1,3620,0
88,R,6699,1,3620,0
92,R,6699,1,3620,0
96,R,6699,1,3620,0
100,R,6699,1,3620,0
104,R,6699,1,3620,0
108,R,6699,1,3620,0
112,R,6699,1,3620,0
116,R,6699,1,3620,0
120,R,6699,1,3620,0
124,R,6699,1,3620,0
128,R,6699,1,3620,0
132,R,6699,1,3620,0
136,R,6699,1,3620,0
140,R,6699,1,3620,0
144,R,6699,1,3620,0
148,R,6699,1,3620,0
152,R,6699,1,3620,0
156,R,6699,1,3620,0
160,R,6699,1,3620,0
164,R,6699,1,3620,0
168,R,6699,1,3620,0
172,R,6699,1,3620,0
176,R,6699,1,3620,0
180,R,6699,1,3620,0
184,R,6699,1,3620,0
188,R,6699,1,3620,0
192,R,6699,1,3620,0
196,R,6699,1,3620,0
200,R,6699,1,3620,0
204,R,6699,1,3620,0
208,R,6699,1,3620,0
212,R,6699,1,3620,0
216,R,6699,1,3620,0
220,R,6699,1,3620,0
224,R,6699,1,3620,0
228,R,6699,1,3620,0
232,R,6699,1,3620,0
236,R,6699,1,3620,0
240,R,6699,1,3620,0
244,R,6699,1,3620,0
248,R,6699,1,3620,0
252,R,6699,1,3620,0
2048,W,6699,1,3623,0
2052,W,6699,1,3623,0
2056,W,6699,1,3623,0
2060,W,6699,1,3623,0
2064,W,6699,1,3623,0
2068,W,6699,1,3623,0
2072,W,6699,1,3623,0
2076,W,6699,1,3623,0
2080,W,6699,1,3623,0
2084,W,6699,1,3623,0
2088,W,6699,1,3623,0
2092,W,6699,1,3623,0
2096,W,6699,1,3623,0
2100,W,6699,1,3623,0
2104,W,6699,1,3623,0
2108,W,6699,1,3623,0
2112,W,6699,1,3623,0
2116,W,6699,1,3623,0
2120,W,6699,1,3623,0
2124,W,6699,1,3623,0
2128,W,6699,1,3623,0
2132,W,6699,1,3623,0
2136,W,6699,1,3623,0
2140,W,6699,1,3623,0
2144,W,6699,1,3623,0
2148,W,6699,1,3623,0
2152,W,6699,1,3623,0
2156,W,6699,1,3623,0
2160,W,6699,1,3623,0
2164,W,6699,1,3623,0
2168,W,6699,1,3623,0
2172,W,6699,1,3623,0
2176,W,6699,1,3623,0
2180,W,6699,1,3623,0
2184,W,6699,1,3623,0
2188,W,6699,1,3623,0
2192,W,6699,1,3623,0
2196,W,6699,1,3623,0
2200,W,6699,1,3623,0
2204,W,6699,1,3623,0
2208,W,6699,1,3623,0
2212,W,6699,1,3623,0
2216,W,6699,1,3623,0
2220,W,6699,1,3623,0
2224,W,6699,1,3623,0
2228,W,6699,1,3623,0
2232,W,6699,1,3623,0
2236,W,6699,1,3623,0
2240,W,6699,1,3623,0
2244,W,6699,1,3623,0
2248,W,6699,1,3623,0
2252,W,6699,1,3623,0
2256,W,6699,1,3623,0
2260,W,6699,1,3623,0
2264,W,6699,1,3623,0
2268,W,6699,1,3623,0
2272,W,6699,1,3623,0
2276,W,6699,1,3623,0
2280,W,6699,1,3623,0
2284,W,6699,1,3623,0
2288,W,6699,1,3623,0
2292,W,6699,1,3623,0
2296,W,6699,1,3623,0
2300,W,6699,1,3623,0
2304,R,6700,1,3624,0
2308,R,6700,1,3624,0
2312,R,6700,1,3624,0
2316,R,6700,1,3624,0
2320,R,6700,1,3624,0
2324,R,6700,1,3624,0
2328,R,6700,1,3624,0
2332,R,6700,1,3624,0
2336,R,6700,1,3624,0
2340,R,6700,1,3624,0
2344,R,6700,1,3624,0
2348,R,6700,1,3624,0
2352,R,6700,1,3624,0
2356,R,6700,1,3624,0
2360,R,6700,1,3624,0
2364,R,6700,1,3624,0
2368,R,6700,1,3624,0
2372,R,6700,1,3624,0
2376,R,6700,1,3624,0
2380,R,6700,1,3624,0
2384,R,6700,1,3624,0
2388,R,6700,1,3624,0
2392,R,6700,1,3624,0
2396,R,6700,1,3624,0
2400,R,6700,1,3624,0
2404,R,6700,1,3624,0
2408,R,6700,1,3624,0
2412,R,6700,1,3624,0
2416,R,6700,1,3624,0
2420,R,6700,1,3624,0
2424,R,6700,1,3624,0
2428,R,6700,1,3624,0
2432,R,6700,1,3624,0
2436,R,6700,1,3624,0
2440,R,6700,1,3624,0
2444,R,6700,1,3624,0
2448,R,6700,1,3624,0
2452,R,6700,1,3624,0
2456,R,6700,1,3624,0
2460,R,6700,1,3624,0
2464,R,6700,1,3624,0
2468,R,6700,1,3624,0
2472,R,6700,1,3624,0
2476,R,6700,1,3624,0
2480,R,6700,1,3624,0
2484,R,6700,1,3624,0
2488,R,6700,1,3624,0
2492,R,6700,1,3624,0
2496,R,6700,1,3624,0
2500,R,6700,1,3624,0
2504,R,6700,1,3624,0
2508,R,6700,1,3624,0
2512,R,6700,1,3624,0
2516,R,6700,1,3624,0
2520,R,6700,1,3624,0
2524,R,6700,1,3624,0
2528,R,6700,1,3624,0
2532,R,6700,1,3624,0
2536,R,6700,1,3624,0
2540,R,6700,1,3624,0
2544,R,6700,1,3624,0
2548,R,6700,1,3624,0
2552,R,6700,1,3624,0
2556,R,6700,1,3624,0
256,R,6700,1,3625,0
260,R,6700,1,3625,0
264,R,6700,1,3625,0
268,R,6700,1,3625,0
272,R,6700,1,3625,0
276,R,6700,1,3625,0
280,R,6700,1,3625,0
284,R,6700,1,3625,0
288,R,6700,1,3625,0
292,R,6700,1,3625,0
296,R,6700,1,3625,0
300,R,6700,1,3625,0
304,R,6700,1,3625,0
308,R,6700,1,3625,0
312,R,6700,1,3625,0
316,R,6700,1,3625,0
320,R,6700,1,3625,0
324,R,6700,1,3625,0
328,R,6700,1,3625,0
332,R,6700,1,3625,0
336,R,6700,1,3625,0
340,R,6700,1,3625,0
344,R,6700,1,3625,0
348,R,6700,1,3625,0
352,R,6700,1,3625,0
356,R,6700,1,3625,0
360,R,6700,1,3625,0
364,R,6700,1,3625,0
368,R,6700,1,3625,0
372,R,6700,1,3625,0
376,R,6700,1,3625,0
380,R,6700,1,3625,0
384,R,6700,1,3625,0
388,R,6700,1,3625,0
392,R,6700,1,3625,0
396,R,6700,1,3625,0
400,R,6700,1,3625,0
404,R,6700,1,3625,0
408,R,6700,1,3625,0
412,R,6700,1,3625,0
416,R,6700,1,3625,0
420,R,6700,1,3625,0
424,R,6700,1,3625,0
428,R,6700,1,3625,0
432,R,6700,1,3625,0
436,R,6700,1,3625,0
440,R,6700,1,3625,0
444,R,6700,1,3625,0
448,R,6700,1,3625,0
452,R,6700,1,3625,0
456,R,6700,1,3625,0
460,R,6700,1,3625,0
464,R,6700,1,3625,0
468,R,6700,1,3625,0
472,R,6700,1,3625,0
476,R,6700,1,3625,0
480,R,6700,1,3625,0
484,R,6700,1,3625,0
488,R,6700,1,3625,0
492,R,6700,1,3625,0
496,R,6700,1,3625,0
500,R,6700,1,3625,0
504,R,6700,1,3625,0
508,R,6700,1,3625,0
2304,W,6700,1,3628,0
2308,W,6700,1,3628,0
2312,W,6700,1,3628,0
2316,W,6700,1,3628,0
2320,W,6700,1,3628,0
2324,W,6700,1,3628,0
2328,W,6700,1,3628,0
2332,W,6700,1,3628,0
2336,W,6700,1,3628,0
2340,W,6700,1,3628,0
2344,W,6700,1,3628,0
2348,W,6700,1,3628,0
2352,W,6700,1,3628,0
2356,W,6700,1,3628,0
2360,W,6700,1,3628,0
2364,W,6700,1,3628,0
2368,W,6700,1,3628,0
2372,W,6700,1,3628,0
2376,W,6700,1,3628,0
2380,W,6700,1,3628,0
2384,W,6700,1,3628,0
2388,W,6700,1,3628,0
2392,W,6700,1,3628,0
2396,W,6700,1,3628,0
2400,W,6700,1,3628,0
2404,W,6700,1,3628,0
2408,W,6700,1,3628,0
2412,W,6700,1,3628,0
2416,W,6700,1,3628,0
2420,W,6700,1,3628,0
2424,W,6700,1,3628,0
2428,W,6700,1,3628,0
2432,W,6700,1,3628,0
2436,W,6700,1,3628,0
2440,W,6700,1,3628,0
2444,W,6700,1,3628,0
2448,W,6700,1,3628,0
2452,W,6700,1,3628,0
2456,W,6700,1,3628,0
2460,W,6700,1,3628,0
2464,W,6700,1,3628,0
2468,W,6700,1,3628,0
2472,W,6700,1,3628,0
2476,W,6700,1,3628,0
2480,W,6700,1,3628,0
2484,W,6700,1,3628,0
2488,W,6700,1,3628,0
2492,W,6700,1,3628,0
2496,W,6700,1,3628,0
2500,W,6700,1,3628,0
2504,W,6700,1,3628,0
2508,W,6700,1,3628,0
2512,W,6700,1,3628,0
2516,W,6700,1,3628,0
2520,W,6700,1,3628,0
2524,W,6700,1,3628,0
2528,W,6700,1,3628,0
2532,W,6700,1,3628,0
2536,W,6700,1,3628,0
2540,W,6700,1,3628,0
2544,W,6700,1,3628,0
2548,W,6700,1,3628,0
2552,W,6700,1,3628,0
2556,W,6700,1,3628,0
2048,R,6707,1,3648,0
2052,R,6707,1,3648,0
2056,R,6707,1,3648,0
2060,R,6707,1,3648,0
2064,R,6707,1,3648,0
2068,R,6707,1,3648,0
2072,R,6707,1,3648,0
2076,R,6707,1,3648,0
2080,R,6707,1,3648,0
2084,R,6707,1,3648,0
2088,R,6707,1,3648,0
2092,R,6707,1,3648,0
2096,R,6707,1,3648,0
2100,R,6707,1,3648,0
2104,R,6707,1,3648,0
2108,R,6707,1,3648,0
2112,R,6707,1,3648,0
2116,R,6707,1,3648,0
2120,R,6707,1,3648,0
2124,R,6707,1,3648,0
2128,R,6707,1,3648,0
2132,R,6707,1,3648,0
2136,R,6707,1,3648,0
2140,R,6707,1,3648,0
2144,R,6707,1,3648,0
2148,R,6707,1,3648,0
2152,R,6707,1,3648,0
2156,R,6707,1,3648,0
2160,R,6707,1,3648,0
2164,R,6707,1,3648,0
2168,R,6707,1,3648,0
2172,R,6707,1,3648,0
2176,R,6707,1,3648,0
2180,R,6707,1,3648,0
2184,R,6707,1,3648,0
2188,R,6707,1,3648,0
2192,R,6707,1,3648,0
2196,R,6707,1,3648,0
2200,R,6707,1,3648,0
2204,R,6707,1,3648,0
2208,R,6707,1,3648,0
2212,R,6707,1,3648,0
2216,R,6707,1,3648,0
2220,R,6707,1,3648,0
2224,R,6707,1,3648,0
2228,R,6707,1,3648,0
2232,R,6707,1,3648,0
2236,R,6707,1,3648,0
2240,R,6707,1,3648,0
2244,R,6707,1,3648,0
2248,R,6707,1,3648,0
2252,R,6707,1,3648,0
2256,R,6707,1,3648,0
2260,R,6707,1,3648,0
2264,R,6707,1,3648,0
2268,R,6707,1,3648,0
2272,R,6707,1,3648,0
2276,R,6707,1,3648,0
2280,R,6707,1,3648,0
2284,R,6707,1,3648,0
2288,R,6707,1,3648,0
2292,R,6707,1,3648,0
2296,R,6707,1,3648,0
2300,R,6707,1,3648,0
2048,W,6707,1,3652,0
2052,W,6707,1,3652,0
2056,W,6707,1,3652,0
2060,W,6707,1,3652,0
2064,W,6707,1,3652,0
2068,W,6707,1,3652,0
2072,W,6707,1,3652,0
2076,W,6707,1,3652,0
2080,W,6707,1,3652,0
2084,W,6707,1,3652,0
2088,W,6707,1,3652,0
2092,W,6707,1,3652,0
2096,W,6707,1,3652,0
2100,W,6707,1,3652,0
2104,W,6707,1,3652,0
2108,W,6707,1,3652,0
2112,W,6707,1,3652,0
2116,W,6707,1,3652,0
2120,W,6707,1,3652,0
2124,W,6707,1,3652,0
2128,W,6707,1,3652,0
2132,W,6707,1,3652,0
2136,W,6707,1,3652,0
2140,W,6707,1,3652,0
2144,W,6707,1,3652,0
2148,W,6707,1,3652,0
2152,W,6707,1,3652,0
2156,W,6707,1,3652,0
2160,W,6707,1,3652,0
2164,W,6707,1,3652,0
2168,W,6707,1,3652,0
2172,W,6707,1,3652,0
2176,W,6707,1,3652,0
2180,W,6707,1,3652,0
2184,W,6707,1,3652,0
2188,W,6707,1,3652,0
2192,W,6707,1,3652,0
2196,W,6707,1,3652,0
2200,W,6707,1,3652,0
2204,W,6707,1,3652,0
2208,W,6707,1,3652,0
2212,W,6707,1,3652,0
2216,W,6707,1,3652,0
2220,W,6707,1,3652,0
2224,W,6707,1,3652,0
2228,W,6707,1,3652,0
2232,W,6707,1,3652,0
2236,W,6707,1,3652,0
2240,W,6707,1,3652,0
2244,W,6707,1,3652,0
2248,W,6707,1,3652,0
2252,W,6707,1,3652,0
2256,W,6707,1,3652,0
2260,W,6707,1,3652,0
2264,W,6707,1,3652,0
2268,W,6707,1,3652,0
2272,W,6707,1,3652,0
2276,W,6707,1,3652,0
2280,W,6707,1,3652,0
2284,W,6707,1,3652,0
2288,W,6707,1,3652,0
2292,W,6707,1,3652,0
2296,W,6707,1,3652,0
2300,W,6707,1,3652,0
2304,R,6708,1,3653,0
2308,R,6708,1,3653,0
2312,R,6708,1,3653,0
2316,R,6708,1,3653,0
2320,R,6708,1,3653,0
2324,R,6708,1,3653,0
2328,R,6708,1,3653,0
2332,R,6708,1,3653,0
2336,R,6708,1,3653,0
2340,R,6708,1,3653,0
2344,R,6708,1,3653,0
2348,R,6708,1,3653,0
2352,R,6708,1,3653,0
2356,R,6708,1,3653,0
2360,R,6708,1,3653,0
2364,R,6708,1,3653,0
2368,R,6708,1,3653,0
2372,R,6708,1,3653,0
2376,R,6708,1,3653,0
2380,R,6708,1,3653,0
2384,R,6708,1,3653,0
2388,R,6708,1,3653,0
2392,R,6708,1,3653,0
2396,R,6708,1,3653,0
2400,R,6708,1,3653,0
2404,R,6708,1,3653,0
2408,R,6708,1,3653,0
2412,R,6708,1,3653,0
2416,R,6708,1,3653,0
2420,R,6708,1,3653,0
2424,R,6708,1,3653,0
2428,R,6708,1,3653,0
2432,R,6708,1,3653,0
2436,R,6708,1,3653,0
2440,R,6708,1,3653,0
2444,R,6708,1,3653,0
2448,R,6708,1,3653,0
2452,R,6708,1,3653,0
2456,R,6708,1,3653,0
2460,R,6708,1,3653,0
2464,R,6708,1,3653,0
2468,R,6708,1,3653,0
2472,R,6708,1,3653,0
2476,R,6708,1,3653,0
2480,R,6708,1,3653,0
2484,R,6708,1,3653,0
2488,R,6708,1,3653,0
2492,R,6708,1,3653,0
2496,R,6708,1,3653,0
2500,R,6708,1,3653,0
2504,R,6708,1,3653,0
2508,R,6708,1,3653,0
2512,R,6708,1,3653,0
2516,R,6708,1,3653,0
2520,R,6708,1,3653,0
2524,R,6708,1,3653,0
2528,R,6708,1,3653,0
2532,R,6708,1,3653,0
2536,R,6708,1,3653,0
2540,R,6708,1,3653,0
2544,R,6708,1,3653,0
2548,R,6708,1,3653,0
2552,R,6708,1,3653,0
2556,R,6708,1,3653,0
2304,W,6708,1,3657,0
2308,W,6708,1,3657,0
2312,W,6708,1,3657,0
2316,W,6708,1,3657,0
2320,W,6708,1,3657,0
2324,W,6708,1,3657,0
2328,W,6708,1,3657,0
2332,W,6708,1,3657,0
2336,W,6708,1,3657,0
2340,W,6708,1,3657,0
2344,W,6708,1,3657,0
2348,W,6708,1,3657,0
2352,W,6708,1,3657,0
2356,W,6708,1,3657,0
2360,W,6708,1,3657,0
2364,W,6708,1,3657,0
2368,W,6708,1,3657,0
2372,W,6708,1,3657,0
2376,W,6708,1,3657,0
2380,W,6708,1,3657,0
2384,W,6708,1,3657,0
2388,W,6708,1,3657,0
2392,W,6708,1,3657,0
2396,W,6708,1,3657,0
2400,W,6708,1,3657,0
2404,W,6708,1,3657,0
2408,W,6708,1,3657,0
2412,W,6708,1,3657,0
2416,W,6708,1,3657,0
2420,W,6708,1,3657,0
2424,W,6708,1,3657,0
2428,W,6708,1,3657,0
2432,W,6708,1,3657,0
2436,W,6708,1,3657,0
2440,W,6708,1,3657,0
2444,W,6708,1,3657,0
2448,W,6708,1,3657,0
2452,W,6708,1,3657,0
2456,W,6708,1,3657,0
2460,W,6708,1,3657,0
2464,W,6708,1,3657,0
2468,W,6708,1,3657,0
2472,W,6708,1,3657,0
2476,W,6708,1,3657,0
2480,W,6708,1,3657,0
2484,W,6708,1,3657,0
2488,W,6708,1,3657,0
2492,W,6708,1,3657,0
2496,W,6708,1,3657,0
2500,W,6708,1,3657,0
2504,W,6708,1,3657,0
2508,W,6708,1,3657,0
2512,W,6708,1,3657,0
2516,W,6708,1,3657,0
2520,W,6708,1,3657,0
2524,W,6708,1,3657,0
2528,W,6708,1,3657,0
2532,W,6708,1,3657,0
2536,W,6708,1,3657,0
2540,W,6708,1,3657,0
2544,W,6708,1,3657,0
2548,W,6708,1,3657,0
2552,W,6708,1,3657,0
2556,W,6708,1,3657,0
0,R,6715,1,3674,0
4,R,6715,1,3674,0
8,R,6715,1,3674,0
12,R,6715,1,3674,0
16,R,6715,1,3674,0
20,R,6715,1,3674,0
24,R,6715,1,3674,0
28,R,6715,1,3674,0
32,R,6715,1,3674,0
36,R,6715,1,3674,0
40,R,6715,1,3674,0
44,R,6715,1,3674,0
48,R,6715,1,3674,0
52,R,6715,1,3674,0
56,R,6715,1,3674,0
60,R,6715,1,3674,0
64,R,6715,1,3674,0
68,R,6715,1,3674,0
72,R,6715,1,3674,0
76,R,6715,1,3674,0
80,R,6715,1,3674,0
84,R,6715,1,3674,0
88,R,6715,1,3674,0
92,R,6715,1,3674,0
96,R,6715,1,3674,0
100,R,6715,1,3674,0
104,R,6715,1,3674,0
108,R,6715,1,3674,0
112,R,6715,1,3674,0
116,R,6715,1,3674,0
120,R,6715,1,3674,0
124,R,6715,1,3674,0
128,R,6715,1,3674,0
132,R,6715,1,3674,0
136,R,6715,1,3674,0
140,R,6715,1,3674,0
144,R,6715,1,3674,0
148,R,6715,1,3674,0
152,R,6715,1,3674,0
156,R,6715,1,3674,0
160,R,6715,1,3674,0
164,R,6715,1,3674,0
168,R,6715,1,3674,0
172,R,6715,1,3674,0
176,R,6715,1,3674,0
180,R,6715,1,3674,0
184,R,6715,1,3674,0
188,R,6715,1,3674,0
192,R,6715,1,3674,0
196,R,6715,1,3674,0
200,R,6715,1,3674,0
204,R,6715,1,3674,0
208,R,6715,1,3674,0
212,R,6715,1,3674,0
216,R,6715,1,3674,0
220,R,6715,1,3674,0
224,R,6715,1,3674,0
228,R,6715,1,3674,0
232,R,6715,1,3674,0
236,R,6715,1,3674,0
240,R,6715,1,3674,0
244,R,6715,1,3674,0
248,R,6715,1,3674,0
252,R,6715,1,3674,0
2048,R,6715,1,3675,0
2052,R,6715,1,3675,0
2056,R,6715,1,3675,0
2060,R,6715,1,3675,0
2064,R,6715,1,3675,0
2068,R,6715,1,3675,0
2072,R,6715,1,3675,0
2076,R,6715,1,3675,0
2080,R,6715,1,3675,0
2084,R,6715,1,3675,0
2088,R,6715,1,3675,0
2092,R,6715,1,3675,0
2096,R,6715,1,3675,0
2100,R,6715,1,3675,0
2104,R,6715,1,3675,0
2108,R,6715,1,3675,0
2112,R,6715,1,3675,0
2116,R,6715,1,3675,0
2120,R,6715,1,3675,0
2124,R,6715,1,3675,0
2128,R,6715,1,3675,0
2132,R,6715,1,3675,0
2136,R,6715,1,3675,0
2140,R,6715,1,3675,0
2144,R,6715,1,3675,0
2148,R,6715,1,3675,0
2152,R,6715,1,3675,0
2156,R,6715,1,3675,0
2160,R,6715,1,3675,0
2164,R,6715,1,3675,0
2168,R,6715,1,3675,0
2172,R,6715,1,3675,0
2176,R,6715,1,3675,0
2180,R,6715,1,3675,0
2184,R,6715,1,3675,0
2188,R,6715,1,3675,0
2192,R,6715,1,3675,0
2196,R,6715,1,3675,0
2200,R,6715,1,3675,0
2204,R,6715,1,3675,0
2208,R,6715,1,3675,0
2212,R,6715,1,3675,0
2216,R,6715,1,3675,0
2220,R,6715,1,3675,0
2224,R,6715,1,3675,0
2228,R,6715,1,3675,0
2232,R,6715,1,3675,0
2236,R,6715,1,3675,0
2240,R,6715,1,3675,0
2244,R,6715,1,3675,0
2248,R,6715,1,3675,0
2252,R,6715,1,3675,0
2256,R,6715,1,3675,0
2260,R,6715,1,3675,0
2264,R,6715,1,3675,0
2268,R,6715,1,3675,0
2272,R,6715,1,3675,0
2276,R,6715,1,3675,0
2280,R,6715,1,3675,0
2284,R,6715,1,3675,0
2288,R,6715,1,3675,0
2292,R,6715,1,3675,0
2296,R,6715,1,3675,0
2300,R,6715,1,3675,0
2048,W,6715,1,3678,0
2052,W,6715,1,3678,0
2056,W,6715,1,3678,0
2060,W,6715,1,3678,0
2064,W,6715,1,3678,0
2068,W,6715,1,3678,0
2072,W,6715,1,3678,0
2076,W,6715,1,3678,0
2080,W,6715,1,3678,0
2084,W,6715,1,3678,0
2088,W,6715,1,3678,0
2092,W,6715,1,3678,0
2096,W,6715,1,3678,0
2100,W,6715,1,3678,0
2104,W,6715,1,3678,0
2108,W,6715,1,3678,0
2112,W,6715,1,3678,0
2116,W,6715,1,3678,0
2120,W,6715,1,3678,0
2124,W,6715,1,3678,0
2128,W,6715,1,3678,0
2132,W,6715,1,3678,0
2136,W,6715,1,3678,0
2140,W,6715,1,3678,0
2144,W,6715,1,3678,0
2148,W,6715,1,3678,0
2152,W,6715,1,3678,0
2156,W,6715,1,3678,0
2160,W,6715,1,3678,0
2164,W,6715,1,3678,0
2168,W,6715,1,3678,0
2172,W,6715,1,3678,0
2176,W,6715,1,3678,0
2180,W,6715,1,3678,0
2184,W,6715,1,3678,0
2188,W,6715,1,3678,0
2192,W,6715,1,3678,0
2196,W,6715,1,3678,0
2200,W,6715,1,3678,0
2204,W,6715,1,3678,0
2208,W,6715,1,3678,0
2212,W,6715,1,3678,0
2216,W,6715,1,3678,0
2220,W,6715,1,3678,0
2224,W,6715,1,3678,0
2228,W,6715,1,3678,0
2232,W,6715,1,3678,0
2236,W,6715,1,3678,0
2240,W,6715,1,3678,0
2244,W,6715,1,3678,0
2248,W,6715,1,3678,0
2252,W,6715,1,3678,0
2256,W,6715,1,3678,0
2260,W,6715,1,3678,0
2264,W,6715,1,3678,0
2268,W,6715,1,3678,0
2272,W,6715,1,3678,0
2276,W,6715,1,3678,0
2280,W,6715,1,3678,0
2284,W,6715,1,3678,0
2288,W,6715,1,3678,0
2292,W,6715,1,3678,0
2296,W,6715,1,3678,0
2300,W,6715,1,3678,0
256,R,6716,1,3679,0
260,R,6716,1,3679,0
264,R,6716,1,3679,0
268,R,6716,1,3679,0
272,R,6716,1,3679,0
276,R,6716,1,3679,0
280,R,6716,1,3679,0
284,R,6716,1,3679,0
288,R,6716,1,3679,0
292,R,6716,1,3679,0
296,R,6716,1,3679,0
300,R,6716,1,3679,0
304,R,6716,1,3679,0
308,R,6716,1,3679,0
312,R,6716,1,3679,0
316,R,6716,1,3679,0
320,R,6716,1,3679,0
324,R,6716,1,3679,0
328,R,6716,1,3679,0
332,R,6716,1,3679,0
336,R,6716,1,3679,0
340,R,6716,1,3679,0
344,R,6716,1,3679,0
348,R,6716,1,3679,0
352,R,6716,1,3679,0
356,R,6716,1,3679,0
360,R,6716,1,3679,0
364,R,6716,1,3679,0
368,R,6716,1,3679,0
372,R,6716,1,3679,0
376,R,6716,1,3679,0
380,R,6716,1,3679,0
384,R,6716,1,3679,0
388,R,6716,1,3679,0
392,R,6716,1,3679,0
396,R,6716,1,3679,0
400,R,6716,1,3679,0
404,R,6716,1,3679,0
408,R,6716,1,3679,0
412,R,6716,1,3679,0
416,R,6716,1,3679,0
420,R,6716,1,3679,0
424,R,6716,1,3679,0
428,R,6716,1,3679,0
432,R,6716,1,3679,0
436,R,6716,1,3679,0
440,R,6716,1,3679,0
444,R,6716,1,3679,0
448,R,6716,1,3679,0
452,R,6716,1,3679,0
456,R,6716,1,3679,0
460,R,6716,1,3679,0
464,R,6716,1,3679,0
468,R,6716,1,3679,0
472,R,6716,1,3679,0
476,R,6716,1,3679,0
480,R,6716,1,3679,0
484,R,6716,1,3679,0
488,R,6716,1,3679,0
492,R,6716,1,3679,0
496,R,6716,1,3679,0
500,R,6716,1,3679,0
504,R,6716,1,3679,0
508,R,6716,1,3679,0
2304,R,6716,1,3680,0
2308,R,6716,1,3680,0
2312,R,6716,1,3680,0
2316,R,6716,1,3680,0
2320,R,6716,1,3680,0
2324,R,6716,1,3680,0
2328,R,6716,1,3680,0
2332,R,6716,1,3680,0
2336,R,6716,1,3680,0
2340,R,6716,1,3680,0
2344,R,6716,1,3680,0
2348,R,6716,1,3680,0
2352,R,6716,1,3680,0
2356,R,6716,1,3680,0
2360,R,6716,1,3680,0
2364,R,6716,1,3680,0
2368,R,6716,1,3680,0
2372,R,6716,1,3680,0
